0,1,2,3,4,5
Limon,961922913313198080,2018-02-09 11:21:08,İstanbul’a sürpriz il başkanı https://t.co/bI8Gdw6p97 https://t.co/gRGF9HdmWe,5,2
Limon,1105528899339874304,2019-03-12 18:00:03,#3NMedya'nın kuracağı yeni haber kanalının Genel Yayın Yönetmeni kim oldu? | #MedyaTava https://t.co/CzPMTbVx4z https://t.co/66XOVF6UZ6,1,0
Limon,1197390432629452801,2019-11-21 05:45:00,"Çin, 6G için tarih verdi https://t.co/arAg4IvPUr https://t.co/c0PXX4z5Pr",43,9
Limon,816678715312771073,2017-01-04 16:12:33,#Reina saldırısıyla ilgili ilk kez konuştu https://t.co/aPTHA72meX https://t.co/LTpr5dvAlN,11,2
Limon,727957706263400449,2016-05-04 20:26:56,İşte Erdoğan'ın kafasındaki aday... https://t.co/sAKEtr12Ol https://t.co/2kPqjpV3qC,7,4
Limon,1156889419565162497,2019-08-01 11:28:26,RTÜK düzenlemesi hakkında Netflix'ten ilk açıklama https://t.co/vx6NuS5u9r https://t.co/yFNLNpY3Wv,14,3
Limon,1001856550418477056,2018-05-30 16:03:09,Kapıyı açamayan ekipler balkondan girdi! Evden çıkanlar şoke etti https://t.co/9b1Nc0kq52 https://t.co/H1Vbusozz2,1,0
Limon,946057622116900864,2017-12-27 16:38:08,Gelecek ay sefere başlayacaklar! Sürücüsüz ve ücretsiz... https://t.co/3BY7o7Awt6 https://t.co/fOvEN3Fd8v,5,4
Limon,1070250774964461568,2018-12-05 09:37:23,Gören cep telefonuna sarıldı https://t.co/4ZpVSg2zBo https://t.co/jylxaMVZrU,2,0
Limon,1109036740352851973,2019-03-22 10:18:58,İnce'den 'CHP'nin başına geçecek misin?' sorusuna yanıt https://t.co/RkTrjJfgZ6 https://t.co/dmukNaX3Az,21,0
Limon,864054074123145216,2017-05-15 09:45:19,Bookingcom'dan dava sürecine ilişkin son dakika açıklaması https://t.co/3w9GmoPqbY https://t.co/TSkCOQqA5w,3,2
Limon,998298094537146369,2018-05-20 20:23:07,Meteoroloji'den yeni uyarı geldi! Dolu yağacak https://t.co/P8Eow5flkt https://t.co/aXUSADWijS,7,1
Limon,1173554190406365184,2019-09-16 11:08:17,Hangi kulüp logolu türban çıkardı https://t.co/nzIAVXmmIo https://t.co/XuxZekF6hC,3,0
Limon,1021116922719539201,2018-07-22 19:37:00,Adnan Oktar'ı koruyan AKP'li eski bakan belli oldu https://t.co/qDbrje9Hyq https://t.co/v9KG6dgtfb,29,16
Limon,910435910340284416,2017-09-20 09:30:10,İmam hatip saldırısının arkasından bakın kim çıktı https://t.co/OUhJCwMxGR https://t.co/l7RYfcwzrn,7,8
Limon,1204418104521981958,2019-12-10 15:10:27,"İşte anket sonucu: Seçmen, Erdoğan'dan sonra AKP'de kimi lider istiyor? https://t.co/bFrR6iNDjt https://t.co/7R9XEukrkJ",7,2
Limon,779607532088295424,2016-09-24 09:04:54,Hızlı ve sinsi ama yenilmez değil https://t.co/SSQ20glk3N https://t.co/eEuHNF119l,0,2
Limon,288508884880470017,2018-17-21 21:21:11,"['şok', 'görüntüler!', 'Depremden', '4', 'dakika', 'önce…']",14,0
Limon,958110521194098688,2018-01-29 22:52:03,İngilizlerle anılan polo sporu aslında nereden geliyor? https://t.co/rlQlJy0MHp https://t.co/O8IhubnmYI,14,5
Limon,891583879731183616,2017-07-30 08:58:56,Antalya Festival Çarşısı'nda yangın https://t.co/g5MRDyOWsR https://t.co/22Obpb6wg7,22,5
Limon,892043430712328192,2017-07-31 15:25:01,Kadınlar için dünyadaki en tehlikeli ülkeleri açıkladılar! Listede Türkiye de var https://t.co/ftH50YiWVe https://t.co/vBSOEOYjje,27,21
Limon,2133234845029732357,2018-15-28 14:53:36,"['“Fenerbahçe´ye', 'transfer', 'olacak', 'mısın”', 'sorusuna', 'yanıt', 'https://t.co/i4kE3VC3wb']",5,0
Limon,811903901079314432,2016-12-22 11:59:09,Ryan Babel'in geliş tarihi belli oldu https://t.co/aFstCsdZ3m https://t.co/ZK2eeUHXYo,2,0
Limon,1185822251251359745,2019-10-20 07:37:10,Van'da korkutan deprem https://t.co/YkJNaUj7Cv https://t.co/UXiASNAZ4F,3,3
Limon,857128732661886976,2017-04-26 07:06:29,Ünlü oyuncunun evinden çıkan düzenek şoke etti! Gözaltında... https://t.co/qk76VPWQ1B https://t.co/slSYxHoE8T,8,2
Limon,1030482428597608448,2018-08-17 15:52:11,Merkez Bankası yıl sonu dolar tahminini açıkladı https://t.co/KOUfiCjaFs https://t.co/qMO0vQiSoO,0,0
Limon,882369683994755072,2017-07-04 22:45:00,Rusya ve Çin'den ortak ‘Kuzey Kore' açıklaması  https://t.co/gTWDNFJzC5 https://t.co/KNuWNCjFoh,3,0
Limon,1096684123882688513,2019-02-16 08:14:05,Yargıtay'dan çok önemli 'Devrim' kararı https://t.co/drVMrRExdT https://t.co/QgiLvONcBw,14,1
Limon,920754075314003968,2017-10-18 20:50:52,Uzay istasyonunda stres çarkı çevirirseniz ne olur? https://t.co/tggESlJLv2,8,2
Limon,804300972734500864,2016-12-01 12:27:49,Suriye'de öldürülen YPG'liler bakın kim çıktı! https://t.co/E597vFtjYK https://t.co/KD9MqduPtJ,8,4
Limon,828191043849953281,2017-02-05 10:38:26,İşte son referandum anketine göre evet - hayır oranları https://t.co/Sq1IPG02xm https://t.co/aMh5Yk4qST,17,11
Limon,886680536080683010,2017-07-16 20:14:48,"Lunaparkta facia: Eğlence treni devrildi: 1 ölü, 3 yaralı  https://t.co/HhjPY3jc6e https://t.co/8i8emBOuQn",0,1
Limon,819131897070702592,2017-01-11 10:40:37,Almanya'da tacize uğrayan iki kadını kurtarırken öldürülen Tuğçe'nin katili için yeni karar… https://t.co/gWLlMs2eIp,5,6
Limon,892305396853067776,2017-08-01 08:45:59,TÜİK açıkladı!.. Kesintisiz tırmanıyor! https://t.co/CknnzOlgNJ https://t.co/BgtmpTPphy,4,2
Limon,900100011631009796,2017-08-22 20:59:00,Bu ürünleri kullanıyorsanız dikkat! https://t.co/y9PRHPHbRp https://t.co/OgALiJbRQw,7,9
Limon,898179153161105410,2017-08-17 13:46:12,Burası ne Ege ne Akdeniz https://t.co/FafIzw0R9J https://t.co/OgP5Y02tQe,26,9
Limon,235567932558217216,2018-12-25 19:11:33,"['olarak', 'arkadaşlarımız', 'ölüyor!""', 'https://t.co/P0lDbgjHQY']",18,0
Limon,958056484889341958,2018-01-29 19:17:20,ABD'de 'şaşkınlık' yaratan istifa https://t.co/7SgfNtLb34 https://t.co/ElYZAVrsL9,8,1
Limon,1089928508141391872,2019-01-28 16:49:40,Diken tık için hiç başlık atmamış @LimonHaber Teyit ediyor musunuz? https://t.co/p8CruN3jXX,1,0
Limon,812640046750859264,2016-12-24 12:44:19,İçişleri Bakanı Soylu: Çok önemli bilgilere ulaştık https://t.co/3RuiDhD5Ha https://t.co/6zJ43BIgPC,16,2
Limon,883230876850638849,2017-07-07 07:47:05,Midyat’ta korkunç kaza: Yaralılar var https://t.co/P6r3U7NdpX https://t.co/0kK3Qwdngb,3,2
Limon,987383569059336192,2018-04-20 17:32:42,Muharrem İnce adaylık sorusuna cevap verdi https://t.co/yLLsyvNnjH https://t.co/szhFQzoatH,2,3
Limon,810842851315744768,2016-12-19 13:42:55,İşte Trump'ın önündeki son engel! https://t.co/VrwiznUASZ https://t.co/7W3qScpQPB,3,2
Limon,897073624682823680,2017-08-14 12:33:13,"Sezen Aksu paylaştı, kısa sürede binlerce kez izlendi! https://t.co/feORWFHLNu https://t.co/EXrtUo6ktE",3,0
Limon,1190206395674697729,2019-11-01 09:58:12,Sabiha Gökçen Havalimanı'nda büyük yenilik! Bugün göreve başladı https://t.co/ENgbetkScQ https://t.co/7tZJRSMs0j,10,3
Limon,1116660120073777152,2019-04-12 11:11:33,3 günlük milyoner! https://t.co/Vp7FZUPtQF,8,2
Limon,1009700515876343810,2018-06-21 07:32:16,SON DAKİKA | Mükerrer oy soruşturmasında yeni gelişme https://t.co/chgeVaHkCx https://t.co/D2hrJ7nosW,7,7
Limon,923970061689413632,2017-10-27 17:50:03,Polis kurşunuyla hayatını kaybeden Ömer Barış'ın ölümüyle ilgili kritik rapor https://t.co/MkMKj7zxh6 https://t.co/w4tJS0zyWU,2,1
Limon,881124378016088064,2017-07-01 12:16:36,"Hastanede dehşet anları! Bıçaklar, polis, jandarma... https://t.co/fkt0H1xEQK https://t.co/03DHxqp7sU",2,1
Limon,1168073505809817600,2019-09-01 08:10:00,"Anneler, bebek bezini https://t.co/qI5HE3oFJ5'da arıyor  https://t.co/FBy0kLtEqW https://t.co/P0rMDS8feg",20,0
Limon,897033981081919488,2017-08-14 09:55:41,@ssveydalii @LimonHaber Bence bu haberleri artık #Limoniler altında yazsanız ne hoş olur limoni tarikatı gibi ,1,0
Limon,855088670298185729,2017-04-20 16:00:00,Sokağa çiş yapması pahalıya patladı! https://t.co/QKGCi6aYXY,4,0
Limon,822390681654018048,2017-01-20 10:29:52,"AKP'li Çamlı'dan kendisine ""Yeliz"" diyen CHP'lilere: Rezilsiniz be, Photoshop'çular sizi!.. https://t.co/YrAer19ahq https://t.co/Y8e5CC4MPB",31,16
Limon,894254677017153540,2017-08-06 17:51:44,Kilise’de katliam: Çok sayıda ölü ve yaralı https://t.co/M63V6Lsrw6,3,2
Limon,1031083364588167168,2018-08-19 07:40:05,Bayramda nüfusunun yaklaşık 5 katı misafir ağırlayacak ilçe https://t.co/zVNToMhHtT https://t.co/jiMoZDVJ66,40,5
Limon,926134812871675905,2017-11-02 17:12:00,Şeytanla mücadele edecek Doçent aranıyor! https://t.co/kvUMTCBPbt https://t.co/ORi8trO2qI,32,21
Limon,1041700663925858304,2018-09-17 14:49:26,Ünlü komedyenin ağabeyi 'yine' hırsızlık yaparken yakalandı! https://t.co/3BdSc554kZ https://t.co/X43JOnX685,11,2
Limon,985840178806829058,2018-04-16 11:19:49,Bir zamanlar tekneler geziyordu! Son hali şaşkına çeviriyor https://t.co/jTT9NOQ1Lm https://t.co/L38MSp6Olr,5,2
Limon,1093450492678684673,2019-02-07 10:04:47,Organik yumurta uyarısı: Tavuk pisliğine bulanmış olması... https://t.co/JEHvbewfKs https://t.co/hlaJAZzbEf,8,2
Limon,832943811496177667,2017-02-18 13:24:14,"İşkence yapıp, diri diri gömdüler https://t.co/6XicbivRAY https://t.co/CV5vzqyXYI",4,3
Limon,809089549288751105,2016-12-14 17:35:55,İstanbullular hafta sonuna dikkat! 11 ilçede elektrik kesintisi  https://t.co/dP7X815J8d https://t.co/41eued9Xqr,7,4
Limon,2064124318798569473,2018-11-18 11:53:12,"['gazeteci,', 'turist', 'gibi', 'taksiye', 'binerse...', '""Turist', 'olarak', 'taksiye', 'bindik', 'bakın', 'başımıza', 'neler', 'geldi...""…']",38,0
Limon,866916621599862784,2017-05-23 07:20:03,Otomobil merdivenden inerse ne olur? Bursa'da ilginç olay https://t.co/jxrb2UqLEK https://t.co/HdZXnx33lT,5,1
Limon,968945662778904581,2018-02-28 20:27:02,"Beşiktaş - Fenerbahçe maçı saat kaçta, hangi kanalda? https://t.co/HsFB6ZSZ9n https://t.co/NqxKzPzg69",4,0
Limon,1116695625142288385,2019-04-12 13:32:38,"2 komşusunu öldürüp, 2 komşusunu da yaraladı! Savunması şaşkınlık yarattı https://t.co/JdNXFN2yXp https://t.co/dV4uOVH7S7",4,2
Limon,986130779582451712,2018-04-17 06:34:33,Murat Başoğlu’nun neden beraat ettiği ortaya çıktı! | MedyaTava https://t.co/yVXkxfJzoB https://t.co/rDngzxXOnl,0,0
Limon,2161744049407004672,2018-18-14 21:59:11,"['ete', 'bayram', 'sonrası', 'yüzde', '20’lik', 'zam', 'yolda']",12,0
Limon,269582935871168512,2018-15-31 15:55:12,"['bu', 'görüntüler', 'büyük', 'panik', 'yarattı', 'https://t.co/1rfRPyqE9r']",7,0
Limon,996779875687165958,2018-05-16 15:50:16,Almanya'yı karıştıran yasa! Ülke ayağa kalktı https://t.co/c0jB0SgzlV https://t.co/au67qILxfK,0,0
Limon,1045003915518005248,2018-09-26 17:35:23,Neredeyse her gün yiyorsunuz ama... Bu özelliğini bilmiyorsunuz https://t.co/1VYPvjvgN6 https://t.co/5qjGA1wrWm,6,1
Limon,1001765184690630656,2018-05-30 10:00:06,Restorasyon tamam! Cumhurbaşkanı Erdoğan açılışını yaptı https://t.co/3A7dbW0cOo https://t.co/YZBayt5MHs,4,0
Limon,860039768436027392,2017-05-04 07:53:54,Test etmek için çevre illerden oraya gidiyorlar ama hala sırrı çözülemedi! https://t.co/4Zye6r0Z9D https://t.co/TXbUkOsNQR,5,2
Limon,728521425011740672,2016-05-06 09:46:57,"Kıyamet filmlerindeki gibi: 1 haftadır yanıyor, 100 bin kişilik kent boşaldı https://t.co/iMBoHeabgU https://t.co/zJg4slFO4T",13,12
Limon,823499807159418881,2017-01-23 11:57:08,19 bina 5 saniyede yerle bir oldu! O anlar böyle görüntülendi https://t.co/8srrj3O65Z https://t.co/agK0C42WxN,12,1
Limon,835829390789459968,2017-02-26 12:30:30,Antalya'da deprem   https://t.co/oODwcU4nxn https://t.co/EYSaMGNY1F,2,4
Limon,807272352170078208,2016-12-09 17:15:01,Her yaptığı olay olan çılgın prens şimdi de bunu yaptı! https://t.co/rjbtDcnm8u https://t.co/wb5mjSTZKi,10,2
Limon,818780616485404672,2017-01-10 11:24:45,İstanbul'da camide namaz kılanların üstüne kar biriken çatı çöktü: Olay yerinden ilk görüntüler… https://t.co/2xA79NASpB,11,5
Limon,976019590408036352,2018-03-20 08:56:18,Gece devriyesinde tecavüz iddiası! Bir polis tutuklandı https://t.co/k3hQyXChow https://t.co/JaUKdnjg1y,26,16
Limon,812240640524304384,2016-12-23 10:17:14,Kız arkadaşının adını tünel duvarına yazdı: Neye uğradığını şaşırdı   https://t.co/AuJJScCQJ1 https://t.co/cK3BocqDg9,5,0
Limon,949656837275734018,2018-01-06 15:00:08,Türkiye'deki milyoner sayısı belli oldu https://t.co/lpe8es5Vtf https://t.co/ppUNvF4iHS,12,2
Limon,909042964307079168,2017-09-16 13:15:06,Bodrum katta soda şişeli işkence https://t.co/EYJoLiC7Ga https://t.co/M5Y22a5NtK,7,4
Limon,1038801474715824128,2018-09-09 14:49:06,"Muharrem İnce, gazetecilerin kurultay sorusuna deyimle cevap verdi! https://t.co/NV9dxYM37p https://t.co/ade8Hie6kP",48,5
Limon,801028264466718721,2016-11-22 11:43:15,Üçüncü köprüye rekor sigorta https://t.co/6UnED01BWx https://t.co/4VEitCDnOP,5,4
Limon,887255859004416001,2017-07-18 10:20:55, Barcelona'dan flaş karar! Arda Turan... https://t.co/p6dy0H9UaP,4,1
Limon,1018840383772610560,2018-07-16 12:50:51,Adnan Oktar operasyonunda flaş gelişme! Ünlü iş adamı da gözaltında https://t.co/NHhT4crcEU https://t.co/rTWcxVEn6F,6,3
Limon,826027043259310083,2017-01-30 11:19:28,İkinci el iPhone alacaklara kötü haber! Apple o sayfayı resmen kapattı! https://t.co/XbhM0Vhlf1 https://t.co/iHG18APMgN,10,4
Limon,817700920242880512,2017-01-07 11:54:26,"Flaş | Türkiye sınırına yakın noktada IŞİD saldırısı: 23 ölü, 71 yaralı   https://t.co/AgXNUOsOyg https://t.co/S1qT6wzoTv",10,22
Limon,874993771267665926,2017-06-14 14:15:46,#SONDAKİKA Enis Berberoğlu'nun gönderileceği cezaevi belli oldu https://t.co/zBdljpFZrP https://t.co/TtapftpZ9W,7,3
Limon,871683559286812672,2017-06-05 11:02:10,2 şirkete kayyum atandı! https://t.co/evgVgpPfOU https://t.co/CZz27o7J71,5,1
Limon,1017089142780506114,2018-07-11 16:52:02,İsrail mahkemesinden Ebru Özkan kararı https://t.co/K1Xl0oJbjP https://t.co/7vs3PgsbJF,3,2
Limon,915169308094771200,2017-10-03 10:59:00,Telefondan internete girenlere önemli haber! İnceleme başlatıldı... https://t.co/Z8wzwpjLfO https://t.co/1G8dGUmcqE,4,0
Limon,1041589218450071552,2018-09-17 07:26:36,"Görenler inanamadı, tam yedi tane https://t.co/3cbfmkz1PU https://t.co/lYPAAvBgzm",6,0
Limon,924574028052008960,2017-10-29 09:50:00,Cem Yılmaz'dan 29 Ekim Cumhuriyet Bayramı mesajı https://t.co/NMUjxHNAvK https://t.co/rbGsY17IdU,53,2
Limon,846818299560316928,2017-03-28 20:16:30,Su sayacı kutusunun içinden çıkanlar şoke etti https://t.co/hwFIsyEk5K https://t.co/lffz447lCK,13,5
Limon,1178388080031621123,2019-09-29 19:16:26,Ve karar verildi! 1 ay boyunca... https://t.co/xGRDmJXi0L https://t.co/PAl6QPkw0d,10,0
Limon,1004621031359897600,2018-06-07 07:08:13,Ve Ali Koç düğmeye bastı! Aziz Yıldırım büyük şokta https://t.co/AJ4eQU0loa https://t.co/WxLcCvdg1O,5,0
Limon,906605665011068929,2017-09-09 19:50:09,'Çocukluk hayalimdi' dedi gelini almaya böyle gitti https://t.co/tCUzLvWg0G https://t.co/Sr62p4IOoG,50,3
Limon,817110930454626305,2017-01-05 20:50:01,İzlenme rekorları kıran video 'viral reklam' mıydı? https://t.co/3WEFunOHmm https://t.co/P6ZIhA510W,11,0
Limon,884784476135579654,2017-07-11 14:40:32,"Yine yalan yine Hürriyet! Gözaltına alındı dediler, bakın gerçek ne...  https://t.co/CT2wMbbSmB https://t.co/TboeK4vwPt",14,14
Limon,962383607036858369,2018-02-10 17:51:46,"Milyonlarca çalışanı ilgilendiriyor: İzinsiz gitti, işinden oldu https://t.co/DF2x4P2pdT https://t.co/WcjkmHw9q4",4,1
Limon,890892745488904194,2017-07-28 11:12:37,ÖZEL HABER: İstanbul'da yaşanan tufanda hasarları devlet ödeyecek mi?  https://t.co/trVQCguXDF,16,13
Limon,869873516216274945,2017-05-31 11:09:42,Kabil'deki saldırıyı o örgüt üstlendi https://t.co/jjW35QRGzH https://t.co/KUlpRVUmWO,4,1
Limon,913194042841743360,2017-09-28 00:10:00,Eski sevgilisini en yakın arkadaşıyla yakalayınca https://t.co/FwXMMMjw4D https://t.co/bi147B2hKl,3,1
Limon,913341353379196928,2017-09-28 09:55:22,SON DAKİKA Behzat Ç.'nin yazarı Emrah Serbes itiraf etti: O baba-kızı ben öldürdüm! https://t.co/Od1DkTB1m4 https://t.co/2rOaqFNEi8,21,9
Limon,825048815640178689,2017-01-27 18:32:20,HDP Sözcüsü Ayhan Bilgen'den referandum açıklaması https://t.co/s5kFuTXVf4 https://t.co/LhRfKr9Pey,23,6
Limon,1146385004131422209,2019-07-03 11:47:38,Ekrem İmamoğlu Anıtkabir'e gidiyor... İşte ziyaretin tarihi  https://t.co/mWHxkFIpPS https://t.co/AcmSuKHzcH,37,5
Limon,836832796815601664,2017-03-01 06:57:41,İzmir'de büyük tehlike... Böylesi görülmedi  https://t.co/zN5FPPo9fr https://t.co/KOCG8n4Ul2,2,0
Limon,983428482788143106,2018-04-09 19:36:36,Süper Lig'de küme düşen ilk takım https://t.co/UdrDjBFLqE https://t.co/C91wTsCSmF,1,1
Limon,1041002325878497280,2018-09-15 16:34:30,Satın aldığı ahırın içinden çıkanlar şoke etti! https://t.co/DfaZWimJnh,7,1
Limon,912597691141586944,2017-09-26 08:40:19,18'inde keldi! Her gün bunu yapınca... https://t.co/Dz1ok67BTF https://t.co/bmApUKfjbr,4,0
Limon,726050379620843521,2016-04-29 14:07:54,Valilik açıkladı! Son anda farkettiler... https://t.co/l4yseZjBz0 https://t.co/iRjyAqJHv1,1,0
Limon,825315917848514560,2017-01-28 12:13:43,"İki haftadır söndürülemiyor, olağanüstü hal ilan edildi: 11 ölü https://t.co/KliLn21cHc https://t.co/cKMXFMFGXc",28,6
Limon,1012923686855368704,2018-06-30 05:00:00,Canan Karatay tavsiye etti satışlar patladı https://t.co/TajaC9zORd https://t.co/4AskICmXsn,4,0
Limon,910785676903317505,2017-09-21 08:40:01,Küçük çocuklara cinsel istismarda bulunan öğretmene verilen ceza belli oldu https://t.co/oBwTQDBSWB https://t.co/UAA3WzmhzN,12,5
Limon,731117898475900928,2016-05-13 13:44:25,Marketten aldığı kekin içinden bakın ne çıktı https://t.co/iRrCEbwdds https://t.co/DWIdsm1bmv,3,0
Limon,905173974144962560,2017-09-05 21:01:07,AYM Başkanı Arslan'dan Erdoğan'ın önünde eğildiği fotoğrafa ilişkin ilk açıklama https://t.co/M3HNFRBNo4 https://t.co/ZReW9YGEVe,22,33
Limon,950322091131310080,2018-01-08 11:03:37,Dizi oyuncusu polisi ısırdı...  https://t.co/uMq1jhHNRI https://t.co/j5wzSF9XIv,1,1
Limon,941629910187167744,2017-12-15 11:23:59,TRT'deki 5 milyonluk sekreter vurgununda flaş gelişme! https://t.co/NbxLv6NQiw https://t.co/Tgd3rmBQTV,2,1
Limon,1166284653986275328,2019-08-27 09:41:44,"Valilik, İstanbul'dan gönderilen sığınmacı sayısını açıkladı https://t.co/48g3fGgziB https://t.co/Dp1DWRTpI1",5,0
Limon,950477199324385280,2018-01-08 21:19:57,Hackerların bu kez sporu hedef alıyor https://t.co/DGknovoTt6 https://t.co/sTpsP6qbje,0,0
Limon,1065658613799227393,2018-11-22 17:29:47,Antarktika’nın buzulları altında gizemli bir enerji kaynağı bulundu https://t.co/HRcKLh02co https://t.co/RzrPH6P80E,80,22
Limon,841334416836317185,2017-03-13 17:05:30,Dışişleri Bakanlığı’ndan İsviçre’nin Blick Gazetesi’ne cevap https://t.co/7E6pmj1dRa https://t.co/6vhkUWqb2j,5,1
Limon,1001871338292867072,2018-05-30 17:01:55,Avrupa ülkesinde şok görüntü! Bakımsızlıktan her yeri böcekler istila etti https://t.co/ebnwTinKQW https://t.co/y5vwFkiLoQ,6,0
Limon,861479351694610432,2017-05-08 07:14:17,İstanbul’da ünlü okulda taciz skandalı https://t.co/NU5UcRLGzQ https://t.co/MTK3NOQCta,1,2
Limon,1044863037088387072,2018-09-26 08:15:35,İzmir'de 15 Temmuz gecesi sela okuyan müezzin ve imama saldırdıkları iddiasıyla yargılanan sanıklar hakkında karar… https://t.co/jczJDB9MbM,7,0
Limon,1041729745690349568,2018-09-17 16:45:00,'Yahu ne yapmışım' dese de market kameraları iğrençliğini ele verdi https://t.co/atuXqYvVjK https://t.co/T9qc8lHjjR,2,2
Limon,1089103161762156550,2019-01-26 10:10:02,Sibel Turnagöl: Hizmetçim beni dövüyor https://t.co/bERfVJvtmd https://t.co/xrZafqXoRM,14,5
Limon,811167039800819712,2016-12-20 11:11:07,Merkez Bankası faiz kararını açıkladı https://t.co/ZJRbbNTKFW https://t.co/H3v2cUaLML,4,4
Limon,825725943662665728,2017-01-29 15:23:00,Yunanistan’dan Kardak açıklaması https://t.co/rKPcv01a67 https://t.co/Ka8c4JDu43,13,13
Limon,1004793896046612481,2018-06-07 18:35:07,NATO'dan tek cümlelik açıklama https://t.co/KeqiihAxaI https://t.co/zYGYrox88s,2,1
Limon,1151412228672958464,2019-07-17 08:44:02,Ahmet Ümit’in yeni adresi belli oldu  https://t.co/i7g3B8WKkh https://t.co/ZclxJioYgb,35,5
Limon,893829469991047169,2017-08-05 13:42:06,Aziz Yıldırım anlattı... İzmir Marşı söylenirken Erdoğan ne yaptı? https://t.co/e3wkuDcbHa https://t.co/8wV0N9sn0D,12,4
Limon,829809310351884288,2017-02-09 21:48:51,Sandığa siber müdahale endişesi https://t.co/MjToRAdV6G https://t.co/Srii9WCctn,6,6
Limon,924870057066459136,2017-10-30 05:26:19,Face ID Touch ID derken: Uyurken sevgiliniz telefonunuzu kurcalayabilir https://t.co/lga9a2gUbP https://t.co/QXnDg7Tvxk,3,0
Limon,1118098407925665792,2019-04-16 10:26:48,Rahatsız olunca mahallenin adını değiştirdiler: Artık hepsi mutlu https://t.co/wcU49TIfeZ https://t.co/dOOqRnS7XQ,11,3
