source,created_at,full_text,favorite_count,retweet_count
Diken,27-Aug-18,Beş yılda 79 konuttan sonra: Arap turistler Ordu’da ilk kez fındık bahçesi satın aldı http://www.diken.com.tr/bes-yilda-79-konuttan-sonra-arap-turistler-orduda-ilk-kez-findik-bahcesi-satin-aldi/ …,43,40
Diken,24-Dec-18,Gerekçe sınırlı frekans: İstanbul’da yayın yapan 50 radyo kapanacak http://www.diken.com.tr/gerekce-sinirli-frekans-istanbulda-yayin-yapan-50-radyo-kapanacak/ …,6,2
Diken,8-Jul,Çorlu Belediyesi: Yaralılar için acil kan ihtiyacı var,17,42
Diken,18-Sep-18,Zam tarihi etikete konacak: Türkiye’de üretilen mallara özel işaret geliyor http://www.diken.com.tr/zam-tarihi-etikete-konacak-turkiyede-uretilen-mallara-ozel-isaret-geliyor/ …,14,4
Diken,4-Oct,"Dolar düşene kadar hastalanmayın, yaralanmayın! Sargı bezinden kalp piline sıkıntılar başladı http://www.diken.com.tr/dolar-dusene-kadar-hastalanmak-yaralanmak-yasak-sargi-bezinden-kalp-piline-sikintilar-basladi/ …",145,96
Diken,6-Aug,ABD’den İran’a yönelik yeni kararname: Yaptırımların delinmesi önlenecek http://www.diken.com.tr/abdden-irana-yonelik-yeni-kararname-yaptirimlarin-delinmesi-onlenecek/ …,9,4
Diken,27-Oct-18,"X ve Y anlattı: * Müzik endüstrisindeki her şey parayla manipüle ediliyor * Mesela Berkay'ın Kamboçya’dan 800 bin tıklanması var, gitsin konser versin o zaman! * Çıksın Demet Akalın, UGC raporu nedir söylesin mesela Müjde Yazıcı'nın söyleşisi http://www.diken.com.tr/x-ve-y-anlatti-youtube-sahteciligi-artik-sektor-haline-geldi/ …",74,22
Diken,28-Jul-18,"Anıtkabir’de ‘Atatürk, Tayyip’in b.ku olamaz’ diyen kadına dört yıl altı ay hapis istemi http://www.diken.com.tr/anitkabirde-ataturk-tayyipin-b-ku-olamaz-diyen-kadina-4-yil-6-ay-hapis-istemi/ …",42,5
Diken,16-May-18,Buldan’dan Akşener’e: Ben dahil hiçbir Kürt oy vermeyecek http://www.diken.com.tr/buldandan-aksenere-ben-dahil-hicbir-kurt-oy-vermeyecek/ …,60,13
Diken,2-Sep,Bakanlıktan 81 ilde denetim: Gramaj düşürüp örtülü zam yapanlara idari işlem http://www.diken.com.tr/bakanliktan-81-ilde-denetim-gramaj-dusurup-ortulu-zam-yapanlara-idari-islem/ …,39,7
Diken,28-May-18,Kaboğlu dahil: CHP’nin KHK’yla ihraç edilmiş üç vekil adayı için YSK’ya itiraz,12,8
Diken,14-May-18,İnce’den Erdoğan’a: İsrail’e posta koyuyor gibi yapıp arka planda anlaşma http://www.diken.com.tr/inceden-erdogana-israile-posta-koyuyormus-gibi-yapip-arka-planda-anlasma/ …,101,51
Diken,11-Jul-18,Türkiye eğitimi terk etmede Avrupa’da birinci sırada http://www.diken.com.tr/turkiye-egitimi-terk-etmede-avrupada-birinci-sirada/ …,39,23
Diken,13-May-18,"TRT’nin adaleti: ‘Cumhur’a 37 saat, İYİ Parti’ye 9, SP ve HDP’ye ‘0’ dakika",63,55
Diken,8-Jul,"Tanrıya ‘aptal’ diyen Duterte çıtayı yükseltti: Varlığını bir kişi ispatlasın, istifa edeceğim http://www.diken.com.tr/tanriya-aptal-diyen-duterte-citayi-yukseltti-varligini-bir-kisi-ispatlasin-istifa-edecegim/ …",303,73
Diken,4-Oct,Yeni havalimanındaki altı eylemci işçi daha tutuklandı http://www.diken.com.tr/yeni-havalimanindaki-alti-eylemci-isci-daha-tutuklandi/ …,12,10
Diken,15-May-18,"Katliamın bilançosu: İsrail 62 Filistinliyi öldürdü, 2 bin 700’ünü yaraladı http://www.diken.com.tr/katliamin-bilancosu-israil-62-filistinliyi-oldurdu-2-bin-700unu-yaraladi/ …",18,26
Diken,20-Sep-18,Şanlıurfa’da işsiz genç üzerine benzin döküp ateşe verdi http://www.diken.com.tr/sanliurfada-issiz-genc-uzerine-benzin-dokup-atese-verdi/ …,24,43
Diken,28-Aug-18,ABD’de intihar eden dokuz yaşındaki eşcinsel çocuğun annesi: Okulda zorbalık gördü http://www.diken.com.tr/abdde-intihar-eden-dokuz-yasindaki-escinsel-cocugun-annesi-okulda-zorbalik-gordu/ …,20,10
Diken,1-Dec-17,"Sarraf’ın üç aylık rüşvet dökümü: Çağlayan’a transfer, saat ve pırlanta http://www.diken.com.tr/sarrafin-uc-aylik-rusvet-dokumu-caglayana-transfer-saat-ve-pirlanta-odemeleri/ …",57,38
Diken,17-Jul-18,"Ahmet Takan: Bazı ÖSO grupları, Türk askerine karşı provokatif eylemler yapabilir http://www.diken.com.tr/ahmet-takan-bazi-oso-gruplari-turk-askerine-karsi-provokatif-eylemler-yapabilir/ …",4,3
Diken,24-Oct-18,‘#MeToo’ etkisi: 201 tanınmış erkek işini bırakmak zorunda kaldı http://www.diken.com.tr/metoo-etkisi-201-taninmis-erkek-isini-birakmak-zorunda-kaldi/ …,15,3
Diken,4-Dec-17,Erdoğan açıklık getirdi: İsteyen herkesin yurt dışına parasını çıkarma hakkı var http://www.diken.com.tr/erdogan-aciklik-getirdi-isteyen-herkesin-yurt-disina-parasini-cikarma-hakki-var/ …,15,16
Diken,22-Sep-18,Uyanıklığın böylesi: Photoshop’la bina kondurup ‘imar barışı’ndan faydalanıyorlar http://www.diken.com.tr/uyanikligin-boylesi-bos-arsaya-photoshopla-bina-ekleyip-imar-barisindan-faydalaniyorlar/ …,40,23
Diken,21-May-18,"Abdüllatif Şener: ABD, Erdoğan’ın iktidara gelmesini istedi MİNEZ BAYÜLGEN'in @senerabdullatif'le söyleşisi http://www.diken.com.tr/abdullatif-sener-one-minute-israilin-planiydi/ …",41,27
Diken,21-Jul-18,İsmail Kahraman istiyor: Devlet dairelerine Erdoğan’ın resmi asılmalı http://www.diken.com.tr/ismail-kahraman-istiyor-devlet-dairelerine-erdoganin-resmi-asilmali/ …,21,17
Diken,19-Oct-18,Tarım arazisi olsun isteniyor: Türkiye'nin 11'inci tatlı su kaynağı Eber Gölü kurudu http://www.diken.com.tr/tarim-arazisi-olsun-isteniyor-turkiyenin-11inci-tatli-su-kaynagi-eber-golu-kurudu/ …,11,13
Diken,6-Jul,"Akşener ‘ittifak kapısı’nı kapattı: AKP’nin yerine gelmek istiyoruz, yedekliği kim ister http://www.diken.com.tr/aksener-ittifak-kapisini-kapatti-akpnin-yerine-gelmek-istiyoruz-yedekligi-kim-ister/ …",38,10
Diken,9-Aug,"Necati Doğru: Papazla ilgisi yok, cari açık, yüksek bütçe açığı sürdürülemez oldu http://www.diken.com.tr/necati-dogru-papazla-ilgisi-yok-cari-acik-yuksek-butce-acigi-surdurulemez-oldu/ … …",45,18
Diken,9-May,"Cem Uzan: Zamanı geri çevirebilsem, AKP anamuhalefet olurdu http://www.diken.com.tr/cem-uzan-zamani-geri-cevirebilsem-akp-anamuhalefet-olurdu/ …",23,3
Diken,10-Aug-18,Yetmiyor: Yıla yüzde 12’lik bütçe artışıyla başlayan Diyanet’e 550 milyon ek ödenek http://www.diken.com.tr/yine-yetmedi-yuzde-12lik-butce-artisiyla-yila-baslayan-diyanet-550-milyon-ek-odenek-aldi/ …,15,13
Diken,3-Dec-17,Terörle mücadele şubesinde işkence iddiasına suç duyurusu http://www.diken.com.tr/terorle-mucadele-subesinde-iskence-iddiasina-suc-duyurusu/ …,5,7
Diken,1-Sep,"Kur artışı sonrası: İhracat yüzde 6.5, ithalat yüzde 22.5, dış ticaret hacmi yüzde 16 düştü http://www.diken.com.tr/kur-artisi-sonrasi-ihracat-yuzde-6-5-ithalat-yuzde-22-5-dis-ticaret-hacmi-yuzde-16-dustu/ …",21,15
Diken,12-May-18,Yasaklar sökmedi: ODTÜ’de yüzlerce öğrenci Onur Yürüyüşü’ne katıldı http://www.diken.com.tr/yasaklar-sokmedi-odtude-yuzlerce-ogrenci-onur-yuruyusune-katildi/ …,475,82
Diken,29-May-18,"Erdoğan yer ve zaman söylemedi: Gülen’le iki-üç defa görüştüm, icazet almadım http://www.diken.com.tr/erdogan-yer-ve-zaman-soylemedi-gulenle-iki-uc-defa-gorustum-icazet-almadim/ …",31,28
Diken,19-Jul-18,Aliağa’daki rafineride 700 işçi gıda zehirlenmesiyle hastaneye kaldırıldı http://www.diken.com.tr/aliagadaki-rafineride-700-isci-gida-zehirlenmesiyle-hastaneye-kaldirildi/ …,8,8
Diken,4-Sep,Operasyon arifesindeki İdlib’e hava akını başladı: AA’ya göre Ruslar sivilleri vuruyor http://www.diken.com.tr/idlibe-hava-akini-basladi-aaya-gore-ruslar-sivilleri-vuruyor/ …,9,4
Diken,21-Jul-18,Kolombiya’da yeni süreç: FARC üyeleri mecliste yerini aldı http://www.diken.com.tr/kolombiyada-yeni-surec-farc-uyeleri-mecliste-yerini-aldi/ …,29,14
Diken,2-Sep,"Bu kez Şanlıurfa: Düğünde maganda ateş açtı, altı çocuk babası adam öldü http://www.diken.com.tr/bu-kez-sanliurfa-dugunde-maganda-ates-acti-alti-cocuk-babasi-adam-oldu/ …",9,4
Diken,14-Aug-18,Tavanına oturduğu aracı ayağıyla süren şoförün akıl sağlığına bakılacak http://www.diken.com.tr/tavanina-oturdugu-araci-ayagiyla-suren-soforun-akil-sagligina-bakilacak/ …,44,4
Diken,26-May-18,"İnce’den askerlik için ‘yeni model’: Bedelli yok, askerlik iki aya inecek http://www.diken.com.tr/inceden-askerlik-icin-yeni-model-bedelli-yok-askerlik-iki-aya-inecek/ …",190,58
Diken,14-Oct-18,"33 kişi hala tutuklu ama: Yeni havalimanı CEO’su, eylemci işçilerden özür diledi http://www.diken.com.tr/33-kisi-hala-tutuklu-ama-yeni-havalimani-ceosu-eylemci-iscilerden-ozur-diledi/ …",53,65
Diken,13-Sep-18,"CHP, karma eğitim kaldırılırsa ‘kıyameti koparmaya’ hazır! http://www.diken.com.tr/chp-karma-egitim-kaldirilirsa-kiyameti-koparmaya-hazir/ …",17,3
Diken,10-Oct-18,İklim ve kriz etkisi: Ekmeğin kalitesi düştü http://www.diken.com.tr/iklim-ve-kriz-etkisi-ekmegin-kalitesi-dustu/ …,13,9
Diken,13-Jul-18,"Patron ödemedi, 90 bin lira ceza gazetecinin üstüne kaldı: Hapse girmem gerekecek",22,15
Diken,26-Sep-18,Rize’de çınarın kesilme görüntülerini paylaşan gazeteci ifade verdi http://www.diken.com.tr/rizede-cinarin-kesilme-goruntulerini-paylasan-gazeteci-ifade-verdi/ …,78,55
Diken,23-May-18,Can Ataklı: Bir işadamı dedi ki ‘Tayyip Bey başkan yardımcısı olarak Ali Babacan’ı düşünüyormuş’ http://www.diken.com.tr/can-atakli-bir-isadami-dedi-ki-tayyip-bey-baskan-yardimcisi-olarak-ali-babacani-dusunuyormus/ …,38,17
Diken,16-May-18,Oyuncu Barış Atay serbest bırakıldı http://bit.ly/2L9uGLQ,1.015,121
Diken,8-Oct,"İdlib mutabakatı ‘geçici’ymiş: Esad ‘Suriye toprakları, devletine dönecek’ dedi http://www.diken.com.tr/idlib-mutabakati-gecici-tedbirmis-esad-suriye-topraklari-suriye-devletine-donecek-dedi/ …",10,8
Diken,11-Jul-18,Erdoğan emin: Dolar ve faizin düştüğünü göreceksiniz http://www.diken.com.tr/erdogan-emin-dolar-ve-faizin-dustugunu-goreceksiniz/ …,21,2
Diken,10-May-18,Beethoven’la veda: 104 yaşındaki bilim insanı ‘yasal intihar’la yaşamına son verdi http://www.diken.com.tr/beethovenla-veda-104-yasindaki-bilim-insani-yasal-intiharla-yasamina-son-verdi/ …,128,46
Diken,12-Jul-18,İnce: Ben koltuk meraklısı değilim ama sayın genel başkanın etrafında çok sayıda koltuk meraklısı var http://www.diken.com.tr/inceden-ozelestiri-apolet-tartismasini-cok-uzattim/ …,33,3
Diken,14-Sep-18,Erdoğan’ın basın danışmanı Vatikan büyükelçisi oldu http://www.diken.com.tr/sirayla-erdoganin-basin-danismani-vatikan-buyukelcisi-oldu/ …,13,5
Diken,3-Dec-17,Emniyette ilk: Sosyal medyada hayvanlara şiddet takip edilecek http://www.diken.com.tr/emniyette-ilk-sosyal-medyada-hayvanlara-siddet-takip-edilecek/ …,124,43
Diken,8-Jul,IQ ortalaması en yüksek 20 şehir belirlendi: İlk sırada Ankara http://www.diken.com.tr/iq-ortalamasi-en-yuksek-20-sehir-belirlendi-ilk-sirada-ankara/ …,167,37
Diken,27-Aug-18,"Ben ne söylüyorum, tamburum ne çalıyor? LEVENT GÜLTEKİN (@acikcenk) yazdı http://www.diken.com.tr/ben-ne-soyluyorum-tamburum-ne-caliyor/ …",32,6
Diken,27-Jul-18,Ali Sirmen: Erdoğan antipatisinin Özil’e bulaştırılmasındaki ırkçı dürtü de görmezden gelinemez http://www.diken.com.tr/ali-sirmen-erdogan-antipatisinin-ozile-bulastirilmasindaki-irkci-durtu-de-gormezden-gelinemez/ …,5,2
Diken,19-Sep-18,Yatırımcıya T.C. pasaportu ucuzladı: 250 bin dolarlık ev alan vatandaş olabilecek http://www.diken.com.tr/yatirimciya-t-c-pasaportu-ucuzladi-250-bin-dolarlik-ev-alan-vatandas-olabilecek/ …,20,29
Diken,16-Oct-18,"Ayrımcılık vitrinde: Denizlili bir esnaf ‘İran, Suriye, Afgan müşteri bu dükkanda dayak yer’ afişi astı http://www.diken.com.tr/ayrimcilik-vitrinde-denizlili-bir-esnaf-iran-suriye-afgan-musteri-bu-dukkanda-dayak-yer-afisi-asti/ …",582,176
Diken,3-Dec-17,"‘Yandaş basın’dan Bahçeli’ye ‘kötü haber’: Baraj düşmeyecek, ‘ittifak’ gündemde değil http://www.diken.com.tr/yandas-basindan-bahceliye-kotu-haber-baraj-dusmeyecek-ittifak-gundemde-degil/ …",31,15
Diken,26-May-18,"Moskova’da ‘Korkunç İvan’ tablosuna saldırı: Üç yerde hasar, orjinal çerçeve kırıldı http://www.diken.com.tr/moskovada-korkunc-ivan-tablosuna-saldiri-uc-yerde-hasar-orjinal-cerceve-kirildi/ …",36,13
Diken,13-May-18,Yasaklar sökmedi: ODTÜ’de yüzlerce öğrenci Onur Yürüyüşü’ne katıldı http://www.diken.com.tr/yasaklar-sokmedi-odtude-yuzlerce-ogrenci-onur-yuruyusune-katildi/ …,85,18
Diken,16-Oct-18,"Ayrımcılık vitrinde: Denizlili bir esnaf ‘İran, Suriye, Afgan müşteri dayak yer’ afişi astı http://www.diken.com.tr/ayrimcilik-vitrinde-denizlili-bir-esnaf-iran-suriye-afgan-musteri-bu-dukkanda-dayak-yer-afisi-asti/ …",48,15
Diken,10-Jul-18,"Gazeteci dayanışmasına da tahammül yok: Albayrak, TGS ve RSF tweet’lerini engelletti http://www.diken.com.tr/albayrakin-gazeteci-dayanismasina-da-tahammulu-yok-tgs-ve-rsf-paylasimlarina-erisim-engeli/ …",34,26
Diken,10-Sep-18,Çorlu’daki tren kazasında ölenler karanfiller ve gözyaşlarıyla anıldı http://www.diken.com.tr/corludaki-tren-kazasinda-olenler-karafiller-ve-gozyaslariyla-anildi/ …,19,4
Diken,19-May-18,"HDP’li Paylan’dan hakim ve savcılara uyarı: Devran dönüyor, yargılanabilirsiniz http://www.diken.com.tr/hdpli-paylandan-hakim-ve-savcilara-uyari-devran-donuyor-yargilanabilirsiniz/ …",89,16
Diken,16-May-18,Şeffaflık Derneği’nden cumhurbaşkanı adaylarına çağrı: Mal varlığınızı açıklayın http://www.diken.com.tr/seffaflik-derneginden-cumhurbaskani-adaylarina-cagri-mal-varliginizi-aciklayin/ …,101,55
Diken,2-Sep,Tarım işçilerini taşıyan kamyonet kaza yaptı: Sekiz kişi öldü http://www.diken.com.tr/tarim-iscilerini-tasiyan-kamyonet-kaza-yapti-sekiz-kisi-oldu/ …,15,9
Diken,23-Jul-18,Fenerbahçe’nin Şampiyonlar Ligi’ndeki rakibi Benfica http://www.diken.com.tr/fenerbahcenin-sampiyonlar-ligindeki-rakibi-benfica/ …,13,2
Diken,12-Aug-18,"Bakan Selçuk, eleştirel tweetlerinin arkasında: Kaldırmam, bize omurga lazım http://www.diken.com.tr/bakan-selcuk-elestirel-tweetlerinin-arkasinda-kaldirmam-bize-omurga-lazim/ …",722,116
Diken,14-Aug-18,Bloomberg’e göre Trump ‘bıktı’: Pastör bırakılana kadar görüşecek bir şey yok http://www.diken.com.tr/bloomberge-gore-trump-bikti-pastor-birakilana-kadar-gorusecek-bir-sey-yok/ …,17,6
Diken,2-Dec-17,"‘Reisçi’ gazeteci Ömer Turan, Alçı ve Kütahyalı’ya sordu: Sarraf’tan para aldınız mı? http://www.diken.com.tr/reisci-gazeteci-omer-turan-alci-ve-kutahyaliya-sordu-sarraftan-para-aldiniz-mi/ …",55,45
Diken,24-Dec-18,Savcılıkta pazar mesaisi: Erdoğan’ın hedef aldığı Metin Akpınar ile Müjdat Gezen’e soruşturma http://www.diken.com.tr/bassavcilikta-pazar-mesaisi-erdoganin-hedef-aldigi-metin-akpinara-sorusturma/ …,50,21
Diken,25-May-18,‘Bidon gösteren’ İnce ekonomiyi anlattı: 16 senenin sonunda bunu dolduruyorsun http://www.diken.com.tr/bidon-gosteren-ince-ekonomiyi-anlatti-16-senenin-sonunda-bunu-dolduruyorsun/ …,266,81
Diken,29-Aug-18,"Murat Muratoğlu: ‘Kalk o koltuktan, damadım geldi Almanya’dan’ denilene kadar Mehmet Şimşek yönetiyordu ekonomiyi http://www.diken.com.tr/murat-muratoglu-kalk-o-koltuktan-damadim-geldi-almanyadan-denilene-kadar-mehmet-simsek-yonetiyordu-ekonomiyi/ …",26,10
Diken,4-Oct,Kadehi 70 bin sterline geliyor: ‘Dünyanın en pahalı viskisi’ 848 bin sterline satıldı http://www.diken.com.tr/dunyanin-en-pahali-viskisi-kadehi-70-bin-pound/ …,39,12
Diken,5-Dec-17,"Canlı Blog | Sarraf hakim karşısında Avukat Fleming: ""Size soru sorulabilmesi için bizden biriyle ya da avukatlarınızla görüşmeyi reddettiniz. Doğru mu?"" Sarraf: ""Hanımefendiyle bir kez değil, iki kez görüştük.” http://www.diken.com.tr/canli-blog-sarraf-hakim-karsisinda/ …",11,6
Diken,10-Jul-18,"Taha Akyol: Meclis denetimi olmaması, cumhurbaşkanını ABD başkanından daha güçlü hale getiriyor http://www.diken.com.tr/taha-akyol-meclis-denetimi-olmamasi-cumhurbaskanini-abd-baskanindan-daha-guclu-hale-getiriyor/ …",43,23
Diken,5-Sep,Twitter: İhlal etmesi durumunda Trump’ın dahi hesabını kapatırız http://www.diken.com.tr/twitter-ihlal-etmesi-durumunda-trumpin-dahi-hesabini-kapatiriz/ …,27,4
Diken,19-May-18,AKP seçmeni de gördü: Yüzde 31’i gelecekte ekonomik zorluk yaşayacağını düşünüyor http://www.diken.com.tr/akp-secmeni-de-gordu-yuzde-31i-gelecekte-ekonomik-zorluk-yasayacagini-dusunuyor/ …,52,15
Diken,19-Aug-18,Sırbistan Dışişleri Bakanı:  Türkiye’ye karşı çalışacak bir koalisyonun içinde yer almayız  http://www.diken.com.tr/cavusogluna-gore-amerikan-halki-trumpa-hesap-sormali-sorunu-cozmek-istemiyorlar/ …,11,4
Diken,29-Sep-18,"İstanbul valiliği uyardı: Deniz kabarabilir, çatılar uçup direkler devrilebilir",21,10
Diken,29-May-18,"İnce’nin bilinmeyenleri: Üniversite lakabım ‘hacı’, Nazım’la Cemal Süreya’yı çok severim http://www.diken.com.tr/incenin-bilinmeyenleri-universite-lakabim-haci-nazimla-cemal-sureyayi-cok-severim/ …",68,8
Diken,9-Dec-17,‘Atilla’ya karşı ABD’: Babacan ‘yaptırım ihlali’ne karışıldığını açıkça ilan etmişti http://www.diken.com.tr/atillaya-karsi-abd-babacan-yaptirim-ihlaline-karisildigini-acikca-ilan-etmisti/ …,11,10
Diken,9-Sep,Çorlu’daki tren kazasında ölenler karafiller ve gözyaşlarıyla anıldı http://www.diken.com.tr/corludaki-tren-kazasinda-olenler-karafiller-ve-gozyaslariyla-anildi/ …,23,15
Diken,26-Aug-18,"MHP’nin ‘af taslağı’ hazır: Ceza indirimi ve erteleme de var, mutabakat oluşmalı http://www.diken.com.tr/mhpnin-af-taslagi-hazir-ceza-indirimi-ve-erteleme-de-var-mutabakat-olusmali/ …",7,0
Diken,4-Jul,"Suriye, vatandaşlarını geri çağırdı: Birçok bölge terörden arındırıldı http://www.diken.com.tr/suriye-vatandaslarini-geri-cagirdi-bircok-bolge-terorden-arindirildi/ …",79,32
Diken,18-May-18,Yargı tarihinde görülmemiş skandal: Avukatlardan habersiz ‘kumpas’ duruşması http://www.diken.com.tr/yargi-tarihinde-gorulmemis-skandal-avukatlardan-habersiz-kumpas-durusmasi/ …,66,48
Diken,5-Dec-17,"SON DAKİKA Sarraf, FBI ve savcılara her şeyi ağustosta anlatmış http://www.diken.com.tr/canli-blog-sarraf-hakim-karsisinda/ …",48,63
Diken,5-Dec-17,"Canlı Blog | Sarraf hakim karşısında Kanıt dosyasına giren bir belge. Sarraf dün bu belge için şöyle demişti: ""Halkbank'la yaptığım İran ticaretini gösteren sistem.” http://www.diken.com.tr/canli-blog-sarraf-hakim-karsisinda/ …",12,9
Diken,8-Sep,Bakan ‘Ekmekte fiyat artışı yok’ demişti: Zam olmazsa fırıncılar üretimi durduracak http://www.diken.com.tr/bakan-ekmekte-fiyat-artisi-yok-demisti-zam-olmazsa-firincilar-uretimi-durduracak/ …,107,60
Diken,24-Jul-18,"Eski MİT’çi Mehmet Eymür’e, ‘sahte kimlik kullanma’dan hapis cezası http://www.diken.com.tr/eski-mitci-mehmet-eymure-sahte-kimlik-kullanmadan-hapis-cezasi/ …",9,9
Diken,7-Dec-17,"Canlı Blog | Cohen: ""Türkiye ile İran arasındaki ticarette asıl banka Halkbank'tı.""",21,17
Diken,24-Aug-18,İstanbul’da Uber ve Scotty denetimi: Polis telefondan uygulamayı kontrol etti http://www.diken.com.tr/istanbulda-uber-ve-scotty-denetimi-polis-telefondan-uygulamayi-kontrol-etti/ …,22,11
Diken,17-Sep-18,Yiğit Bulut: Menderes’in ömrü yetseydi ‘Petrol Ofisi’ ve ‘İş Bankası’nı Ruslara satmak için randevusu vardı http://www.diken.com.tr/yigit-bulut-menderesin-omru-yetseydi-petrol-ofisi-ve-is-bankasini-ruslara-satmak-icin-randevusu-vardi/ …,18,13
Diken,12-May-18,Kaynak hükümet: Türkiye’de dört binadan biri depreme dayanaksız http://www.diken.com.tr/kaynak-hukumet-turkiyede-dort-binadan-biri-depreme-dayanaksiz/ …,19,14
Diken,24-Jul-18,HDP’li dört vekil hakkındaki soruşturmayı eleştiren Buldan’a da soruşturma http://www.diken.com.tr/hdpli-dort-vekil-hakkindaki-sorusturmayi-elestiren-buldana-da-sorusturma/ …,6,7
Diken,11-May-18,"Esad yineledi: Erdoğan teröristleri destekliyor, İslamcılara sempati besliyor http://www.diken.com.tr/esad-yineledi-erdogan-teroristleri-destekliyor-islamcilara-sempati-besliyor/ …",48,15
